data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
9835498,729,SUD19202,19202,"10 February 2023",2023,1,Protests,"Peaceful protest","Protesters (Sudan)","Resistance Committees (Sudan)",6,,,0,60,"Northern Africa",Sudan,Khartoum,Omdurman,,Omdurman,15.6573,32.4739,1,Twitter,"New media","On 10 February 2023, Resistance Committees staged a protest in Omdurman (Omdurman, Khartoum), denouncing the framework agreement signed by FFC and SAF leaders and the political process they announced to reach a full agreement. [size=no report]",0,1676309785,SDN
9835506,729,SUD19210,19210,"10 February 2023",2023,1,Battles,"Armed clash","Military Forces of Sudan (2019-)",,1,"Darfur Communal Militia (Sudan)",,4,14,"Northern Africa",Sudan,"Central Darfur","Gharb Jabal Marrah",,Guldo,13.1314,24.1513,2,"Alintibaha; Radio Dabanga; Sudan Tribune",National,"On 10 February 2023, Central Darfur governor convey guards (SAF) clashed with militiamen (coded as Darfur communal militia) west Guldo (Gharb Jabal Marrah, Central Darfur). Three soldiers were wounded but there were no fatalities. The motive behind the clash is unknown.",0,1676309785,SDN
9835473,729,SUD19177,19177,"09 February 2023",2023,1,Protests,"Peaceful protest","Protesters (Sudan)","CCSD: Central Committee of Sudan Doctors; Health Workers (Sudan)",6,,,0,60,"Northern Africa",Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,"Democrat (Sudan)",National,"On 9 February 2023, doctors responded to call made by CCSD to demonstrate in front of Council of Medical Specialties in Khartoum (Khartoum, Khartoum), refusing the increment in the training and registration fees. [size=no report]",0,1676309785,SDN
9835474,729,SUD19178,19178,"09 February 2023",2023,1,Protests,"Excessive force against protesters","Protesters (Sudan)","Resistance Committees (Sudan)",6,"Police Forces of Sudan (2019-)","Military Forces of Sudan (2019-) Abu Tira",1,16,"Northern Africa",Sudan,Khartoum,Omdurman,,Omdurman,15.6573,32.4739,1,"Al Taghyeer (Sudan); Democrat (Sudan); Radio Dabanga; Sudan Akhbar; Sudan Tribune; Twitter","New media-National","On 9 February 2023, demonstrators responded to call made by Resistance Committees to demonstrate in Omdurman (Omdurman, Khartoum), denouncing military coup and economic deterioration, and demanding free health, and education. Security forces (presumed Police and Abu Tira) fired teargas canisters to disperse the crowd. A demonstrator was killed by a direct teargas canister shot in the head. [size=no report]",1,1676309785,SDN
9835494,729,SUD19198,19198,"09 February 2023",2023,1,"Strategic developments","Looting/property destruction","Darfur Communal Militia (Sudan)",,4,"Civilians (Sudan)",,7,47,"Northern Africa",Sudan,"North Darfur","As Serief",,"El Sireaf",13.957,23.3952,1,"Radio Dabanga",National,"Property destruction: On 9 February 2023, militiamen (coded as Darfur communal militia) set fire on Al-Rayyan Intermediate School in El Sireaf (As Serief, North Darfur). Three classrooms including the tools inside it were burned.",0,1676309785,SDN
9835495,729,SUD19199,19199,"09 February 2023",2023,1,Protests,"Peaceful protest","Protesters (Sudan)",,6,,,0,60,"Northern Africa",Sudan,"Red Sea",Agig,,Aqiq,18.1768,38.2669,1,"Radio Dabanga",National,"On 9 February 2023, local residents staged a protest in Aqiq (Agig, Red Sea), denouncing the agreement between the Red Sea government and an investor on allocating an area of 49 km from the Red Sea coast for him to invest in fish farming, without the participation of people of the area. [size=no report]",0,1676309785,SDN
9835496,729,SUD19200,19200,"09 February 2023",2023,1,"Strategic developments","Change to group/activity","Government of Sudan (2019-)",,1,,,0,10,"Northern Africa",Sudan,"South Kordofan",Dilling,,Dilling,12.0509,29.6542,1,"Al Rakoba; Sudan News Agency",National,"Security measures: On 9 February 2023, Al-Kbashi (member of the Transitional Sovereignty Council) declared a state of emergency in Dilling (Dilling, South Kordofan), to achieve security and stability, in addition to gives the joint forces the right to arrest criminals, outlaws and other lawbreakers by exceptional orders.",0,1676309785,SDN
9835497,729,SUD19201,19201,"09 February 2023",2023,1,Protests,"Peaceful protest","Protesters (Sudan)","Resistance Committees (Sudan)",6,,,0,60,"Northern Africa",Sudan,Khartoum,Omdurman,,"Um Badda",15.4126,32.3389,1,Twitter,"New media","On 9 February 2023, Resistance Committees staged a protest in Um Badda (Omdurman, Khartoum), in memory of demonstrators who were killed during the demonstrations against the military coup. [size=no report]",0,1676309785,SDN
9835509,729,SUD19213,19213,"09 February 2023",2023,1,Protests,"Peaceful protest","Protesters (Sudan)","Lawyers (Sudan)",6,,,0,60,"Northern Africa",Sudan,Khartoum,Omdurman,,"Um Badda",15.4126,32.3389,1,"Radio Dabanga",National,"On 9 February 2023, lawyers staged a protest in front of the Um Badda court in Um Badda (Omdurman, Khartoum), denouncing court's response delayed to a memorandum on assaulting a lawyer. [size=no report]",0,1676309785,SDN
9835510,729,SUD19214,19214,"09 February 2023",2023,1,"Violence against civilians",Attack,"Unidentified Communal Militia (Sudan)",,4,"Civilians (Sudan)","Labour Group (Sudan)",7,47,"Northern Africa",Sudan,"South Kordofan",Habila,,Habila,11.9414,30.0358,2,"Radio Dabanga",National,"On 9 February 2023, militiamen on two motorbikes shot at commercial vehicle coming from Al Salam market in Al Layona area [coded to Habila (Habila, South Kordofan). Three were wounded. The motive of the militia was unknown.",0,1676309785,SDN
9835475,729,SUD19179,19179,"08 February 2023",2023,1,"Strategic developments","Disrupted weapons use","Military Forces of Sudan (2019-)","Military Forces of Sudan (2019-) Rapid Support Forces",1,"Unidentified Armed Group (Sudan)",,3,13,"Northern Africa",Sudan,"South Kordofan",Kadugli,,Kadugli,11.0142,29.7294,1,"Alintibaha; Radio Dabanga; Sudan News Agency",National,"Weapons seizure: On 8 February 2023, Joint security forces (presumed to be SAF and RSF) seized unspecified weapons and ammunition quantities and arrested gunmen, in Kadugli (Kadugli, South Kordofan).",0,1676309785,SDN
9835476,729,SUD19180,19180,"08 February 2023",2023,1,"Violence against civilians",Attack,"Darfur Communal Militia (Sudan)",,4,"Civilians (Sudan)","Labour Group (Sudan)",7,47,"Northern Africa",Sudan,"South Darfur","Nyala Janoub",,Nyala,12.0556,24.8906,1,"Alintibaha; Sudan Akhbar",National,"On 8 February 2023, militiamen (coded as Darfur communal militia) asked the manager of Al Rabta club to get out of his car at gunpoint, then they fired live bullets towards him in front of his house in EL Jeir neighborhood in Nyala (Nyala Janoub, South Darfur). The man manages to escape inside his house with injuries. The motive of the militia was unknown.",0,1676309785,SDN
9835478,729,SUD19182,19182,"08 February 2023",2023,1,Protests,"Peaceful protest","Protesters (Sudan)",,6,,,0,60,"Northern Africa",Sudan,"South Kordofan",Ghadeer,,Kologi,10.8575,30.9839,1,"Darfur 24",National,"On 8 February 2023, local residents staged a protest during the visit of Al-Kbashi (member of the Transitional Sovereignty Council) in Kologi (Ghadeer, South Kordofan), demanding the dismissal of South Kordofan governor, as he failed to combat the insecurity in the state. [size=no report]",0,1676309785,SDN
9835499,729,SUD19203,19203,"08 February 2023",2023,1,Protests,"Protest with intervention","Protesters (Sudan)","Resistance Committees (Sudan)",6,"Police Forces of Sudan (2019-)","Military Forces of Sudan (2019-) Abu Tira",1,16,"Northern Africa",Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,"Al Rakoba; Al Taghyeer (Sudan); Sudan Akhbar; Twitter","New media-National","On 8 February 2023, hundreds demonstrators responded to call made by Resistance Committees to demonstrate in Khartoum (Khartoum, Khartoum), denouncing the framework agreement signed by FFC and SAF leaders and the political process they announced to reach a full agreement. Security forces (presumed Police and Abu Tira) fired teargas canisters to disperse the crowd. [size=hundreds]",0,1676309785,SDN
9835471,729,SUD19175,19175,"07 February 2023",2023,1,Protests,"Peaceful protest","Protesters (Sudan)","Labour Group (Sudan)",6,,,0,60,"Northern Africa",Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,"Al Rakoba; Al Sudani; Al Taghyeer (Sudan); Alintibaha; Alnilin; Sudan Akhbar",National,"On 7 February 2023, dozens of unregulated imported cars owners staged a protest in front of Customs Authority buildings in Khartoum (Khartoum, Khartoum), denouncing authority decision to confiscate their cars and not license it. [size=dozens]",0,1676309785,SDN
9835472,729,SUD19176,19176,"07 February 2023",2023,1,Protests,"Peaceful protest","Protesters (Sudan)","Students (Sudan); Women (Sudan)",6,,,0,60,"Northern Africa",Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,"Democrat (Sudan); Radio Dabanga; Sudan Akhbar",National,"On 7 February 2023, hundreds of student women staged a protest in front of the Students Fund Support in Khartoum (Khartoum, Khartoum), denouncing the high increase in the monthly university housing fees, and associated registration fees. [size=hundreds]",0,1676309785,SDN
9835477,729,SUD19181,19181,"07 February 2023",2023,1,"Strategic developments","Change to group/activity","Military Forces of Sudan (2019-)","Military Forces of Sudan (2019-) Rapid Support Forces",1,,,0,10,"Northern Africa",Sudan,"South Kordofan","Al Tadamon",,"At Terter",11.9324,31.7531,2,"Alintibaha; Sudan Akhbar",National,"Movement of forces: On 7 February 2023, SAF and RSF deployed joint forces to secure the borders between Sudan and South Sudan near to At Terter (Al Tadamon, South Kordofan). To reduce conflicts, limit goods and weapons smuggling, and prevent encroachment on farmers' lands.",0,1676309785,SDN
9835479,729,SUD19183,19183,"07 February 2023",2023,1,Protests,"Peaceful protest","Protesters (Sudan)","Teachers (Sudan)",6,,,0,60,"Northern Africa",Sudan,"Central Darfur",Zalingi,,Zalingei,12.9075,23.4706,1,"Radio Dabanga",National,"On 7 February 2023, teachers staged a protest in front of government secretariat in Zalingei (Zalingi, Central Darfur), denouncing the assault of a police officer on a teacher on 1 February (coded separately). [size=no report]",0,1676309785,SDN
9835480,729,SUD19184,19184,"07 February 2023",2023,1,Protests,"Protest with intervention","Protesters (Sudan)","Resistance Committees (Sudan)",6,"Police Forces of Sudan (2019-)","Military Forces of Sudan (2019-) Abu Tira",1,16,"Northern Africa",Sudan,Khartoum,Omdurman,,Omdurman,15.6573,32.4739,1,"Radio Dabanga; Twitter","New media-National","On 7 February 2023, demonstrators responded to call made by Resistance Committees to demonstrate in Omdurman (Omdurman, Khartoum), denouncing military coup, demanding justice and prevention of impunity. Security forces (presumed Police and Abu Tira) fired teargas canisters to disperse the crowd. 8 were wounded. [size=no report]",0,1676309785,SDN
9835481,729,SUD19185,19185,"07 February 2023",2023,1,"Violence against civilians",Attack,"Darfur Communal Militia (Sudan)","Pastoralists (Sudan)",4,"Civilians (Sudan)","Pastoralists (Sudan)",7,47,"Northern Africa",Sudan,"North Darfur",Tawila,,Katur,13.1449,24.686,1,"Radio Dabanga",National,"On 7 February 2023, pastoralists militiamen (coded as Darfur communal militia) shot and killed a pastoralist and looted his cattle in Katur (Tawila, North Darfur).",1,1676309785,SDN
9835484,729,SUD19188,19188,"07 February 2023",2023,1,"Violence against civilians",Attack,"Darfur Communal Militia (Sudan)",,4,"Civilians (Sudan)","Taxi Drivers (Sudan)",7,47,"Northern Africa",Sudan,"West Darfur",Kereneik,,Umtajok,13.4204,23.075,2,"Radio Dabanga",National,"On 7 February 2023, militiamen (coded as Darfur communal militia) attacked and wounded a Tuk-tuk driver in the road between Saraf Omra and Umtajok (Kereneik, West Darfur). The militia attempt to loot the victim's Tuk-tuk.",0,1676309785,SDN
9835485,729,SUD19189,19189,"07 February 2023",2023,1,"Violence against civilians",Attack,"Darfur Communal Militia (Sudan)",,4,"Civilians (Sudan)",,7,47,"Northern Africa",Sudan,"North Darfur","Saraf Omra",,"Birkat Seira",13.5665,23.4473,2,"Radio Dabanga",National,"On 7 February 2023, three militiamen (coded as Darfur communal militia) beat and wounded a civilian near Dembir village in the road between Saraf Omra and Birkat Seira (Saraf Omra, North Darfur). The militia looted victim's money and phones.",0,1676309785,SDN
9835488,729,SUD19192,19192,"07 February 2023",2023,1,"Strategic developments","Change to group/activity","Civilians' Protection Joint Forces (Sudan)","Military Forces of Sudan (2019-) Rapid Support Forces; SLM/A-Minnawi: Sudan Liberation Movement/Army (Minnawi Faction); SLFA-TH: Sudan Liberation Forces Alliance (Tahir Hajar Faction)",1,,,0,10,"Northern Africa",Sudan,"North Darfur","Dar As Salam",,"Abu Zerega",13.3177,25.2594,1,"Radio Dabanga; Sudan News Agency",National,"Movement of forces: On 7 February 2023, Civilians' Protection joint forces (RSF, SLM/A-Minnawi and SLFA-TH) were deployed in Abu Zerega (Dar As Salam, North Darfur). To maintain security and stability and to reduce security breaches.",0,1676309785,SDN
9835489,729,SUD19193,19193,"07 February 2023",2023,1,"Strategic developments","Change to group/activity","Civilians' Protection Joint Forces (Sudan)","Military Forces of Sudan (2019-) Rapid Support Forces; SLM/A-Minnawi: Sudan Liberation Movement/Army (Minnawi Faction); SLFA-TH: Sudan Liberation Forces Alliance (Tahir Hajar Faction)",1,,,0,10,"Northern Africa",Sudan,"North Darfur",Tawila,,Tawila,13.5157,24.8653,1,"Radio Dabanga; Sudan News Agency",National,"Movement of forces: On 7 February 2023, Civilians' Protection joint forces (RSF, SLM/A-Minnawi and SLFA-TH) were deployed in Tawila (Tawila, North Darfur). To maintain security and stability and to reduce security breaches.",0,1676309785,SDN
9835490,729,SUD19194,19194,"07 February 2023",2023,1,"Strategic developments","Change to group/activity","Civilians' Protection Joint Forces (Sudan)","Military Forces of Sudan (2019-) Rapid Support Forces; SLM/A-Minnawi: Sudan Liberation Movement/Army (Minnawi Faction); SLFA-TH: Sudan Liberation Forces Alliance (Tahir Hajar Faction)",1,,,0,10,"Northern Africa",Sudan,"North Darfur",Tawila,,Tabit,13.3142,25.0882,1,"Radio Dabanga; Sudan News Agency",National,"Movement of forces: On 7 February 2023, Civilians' Protection joint forces (RSF, SLM/A-Minnawi and SLFA-TH) were deployed in Tabit (Tawila, North Darfur). To maintain security and stability and to reduce security breaches.",0,1676309785,SDN
9835491,729,SUD19195,19195,"07 February 2023",2023,1,"Strategic developments","Change to group/activity","Civilians' Protection Joint Forces (Sudan)","Military Forces of Sudan (2019-) Rapid Support Forces; SLM/A-Minnawi: Sudan Liberation Movement/Army (Minnawi Faction); SLFA-TH: Sudan Liberation Forces Alliance (Tahir Hajar Faction)",1,,,0,10,"Northern Africa",Sudan,"North Darfur","Dar As Salam",,"Dar El Salam",13.0565,25.5221,1,"Radio Dabanga; Sudan News Agency",National,"Movement of forces: On 7 February 2023, Civilians' Protection joint forces (RSF, SLM/A-Minnawi and SLFA-TH) were deployed in Dar El Salam (Dar As Salam, North Darfur). To maintain security and stability and to reduce security breaches.",0,1676309785,SDN
9835492,729,SUD19196,19196,"07 February 2023",2023,1,"Strategic developments","Change to group/activity","Civilians' Protection Joint Forces (Sudan)","Military Forces of Sudan (2019-) Rapid Support Forces; SLM/A-Minnawi: Sudan Liberation Movement/Army (Minnawi Faction); SLFA-TH: Sudan Liberation Forces Alliance (Tahir Hajar Faction)",1,,,0,10,"Northern Africa",Sudan,"North Darfur","Al Fasher",,"El Fasher",13.6264,25.3559,2,"Radio Dabanga; Sudan News Agency",National,"Movement of forces: On 7 February 2023, Civilians' Protection joint forces (RSF, SLM/A-Minnawi and SLFA-TH) were deployed in Wad Abukr [coded to El Fasher (Al Fasher, North Darfur)].To maintain security and stability and to reduce security breaches.",0,1676309785,SDN
9835493,729,SUD19197,19197,"07 February 2023",2023,1,"Violence against civilians",Attack,"Darfur Communal Militia (Sudan)",,4,"Civilians (Sudan)",,7,47,"Northern Africa",Sudan,"Central Darfur","Gharb Jabal Marrah",,Nertiti,12.9653,24.0427,2,"Radio Dabanga",National,"On 7 February 2023, militiamen (coded as Darfur communal militia) intercepted and shot a passenger's vehicle, in Wadi Maligo [coded to Nertiti (Gharb Jabal Marrah, Central Darfur)]. One was killed and one was wounded. The motive of the militia was unknown.",1,1676309785,SDN
9835503,729,SUD19207,19207,"07 February 2023",2023,1,Protests,"Protest with intervention","Protesters (Sudan)","Resistance Committees (Sudan)",6,"Police Forces of Sudan (2019-)","Military Forces of Sudan (2019-) Abu Tira",1,16,"Northern Africa",Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,Twitter,"New media","On 7 February 2023, demonstrators responded to call made by Resistance Committees to demonstrate in Khartoum (Khartoum, Khartoum), denouncing military coup, demanding justice and prevention of impunity. Security forces (presumed Police and Abu Tira) fired teargas canisters to disperse the crowd. 3 were wounded. [size=no report]",0,1676309785,SDN
9835507,729,SUD19211,19211,"07 February 2023",2023,1,"Violence against civilians","Sexual violence","Darfur Communal Militia (Sudan)",,4,"Civilians (Sudan)","Women (Sudan)",7,47,"Northern Africa",Sudan,"North Darfur","Saraf Omra",,Kallah,13.4303,23.8093,2,"Radio Dabanga",National,"On 7 February 2023, five militiamen (coded as Darfur communal militia) raped two women at gunpoint in forest near Kallah (Saraf Omra, North Darfur). After six women went there to collect firewood, the militia dragged two of them and raped them.",0,1676309785,SDN
9835508,729,SUD19212,19212,"07 February 2023",2023,1,"Violence against civilians","Sexual violence","Darfur Communal Militia (Sudan)",,4,"Civilians (Sudan)","Women (Sudan)",7,47,"Northern Africa",Sudan,"West Darfur",Kereneik,,Umtajok,13.4204,23.075,2,"Radio Dabanga",National,"On 7 February 2023, four militiamen (coded as Darfur communal militia) raped a girl at gunpoint in Umtajok (Kereneik, West Darfur). While she was going back home from a well in the area. [women targeted: girls]",0,1676309785,SDN
9835464,729,SUD19168,19168,"06 February 2023",2023,1,Protests,"Peaceful protest","Protesters (Sudan)","Students (Sudan); Women (Sudan)",6,,,0,60,"Northern Africa",Sudan,"North Kordofan",Sheikan,,"El Obeid",13.1842,30.2167,1,"Radio Dabanga",National,"On 6 February 2023, girls-students at Aros El Rimal students housing staged a protest and closed (through unspecified means) a road in El Obeid (Sheikan, North Kordofan), denouncing outages of drinking water due to the strike of the workers of Students Fund Support. [size=no report]",0,1676309785,SDN
9835465,729,SUD19169,19169,"06 February 2023",2023,1,"Violence against civilians",Attack,"Darfur Communal Militia (Sudan)",,4,"Civilians (Sudan)",,7,47,"Northern Africa",Sudan,"West Darfur","El Geneina",,"El Geneina",13.4413,22.4454,2,"Radio Dabanga",National,"On 6 February 2023, militiamen (coded as Darfur communal militia) attacked passengers' vehicle (Land Cruiser) in it road from El Genenina to Kulbus in Borta area [coded to El Geneina (El Geneina, West Darfur)]. The militia looted passengers' properties. One was killed and three were wounded.",1,1676309785,SDN
9835466,729,SUD19170,19170,"06 February 2023",2023,1,"Violence against civilians",Attack,"Darfur Communal Militia (Sudan)",,4,"Civilians (Sudan)",,7,47,"Northern Africa",Sudan,"West Darfur",Sirba,,Tandelti,13.8804,22.2564,2,"Radio Dabanga",National,"On 6 February 2023, militiamen (coded as Darfur communal militia) attacked civilians in their way to El Geneina from Tandelti (Sirba, West Darfur). The militia looted their properties. One was wounded.",0,1676309785,SDN
9835483,729,SUD19187,19187,"06 February 2023",2023,1,"Violence against civilians",Attack,"Darfur Communal Militia (Sudan)",,4,"Civilians (Sudan)",,7,47,"Northern Africa",Sudan,"North Darfur","Saraf Omra",,"Saraf Omra",13.4771,23.3117,1,"Radio Dabanga",National,"On 6 February 2023, two militiamen on motorbike (coded as Darfur communal militia) shot and wounded a civilian in Saraf Omra (Saraf Omra, North Darfur). The motive was attempt of looting.",0,1676309785,SDN
9835500,729,SUD19204,19204,"06 February 2023",2023,1,Protests,"Peaceful protest","Protesters (Sudan)","Students (Sudan)",6,,,0,60,"Northern Africa",Sudan,"South Kordofan",Dilling,,Dilling,12.0509,29.6542,1,Twitter,"New media","On 6 February 2023, students of Faculty of Medicine at the University of Dilling staged a protest in Dilling (Dilling, South Kordofan), denouncing high tuition fees. [size=no report]",0,1676309785,SDN
9835501,729,SUD19205,19205,"06 February 2023",2023,1,Protests,"Peaceful protest","Protesters (Sudan)","Resistance Committees (Sudan)",6,,,0,60,"Northern Africa",Sudan,Khartoum,"Jebel Awlia",,"Al Kalakla",15.4678,32.4856,1,Twitter,"New media","On 6 February 2023, Resistance Committees staged a protest in Al Kalakla (Jebel Awlia, Khartoum), denouncing military coup and economic deterioration, and demanding free health, and education. [size=no report]",0,1676309785,SDN
9835505,729,SUD19209,19209,"06 February 2023",2023,1,Protests,"Peaceful protest","Protesters (Sudan)",,6,,,0,60,"Northern Africa",Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,"Al Rakoba; Al Sudani; Alnilin",National,"On 6 February 2023, dozens of demonstrators staged a protest in front of Ministry of Foreign Affairs in Khartoum (Khartoum, Khartoum), condemning the visit of the Israeli Foreign Minister, Eli Cohen, to the country and the announcement of normalization steps with Israel. [size=no report]",0,1676309785,SDN
9835511,729,SUD19215,19215,"06 February 2023",2023,1,Protests,"Peaceful protest","Protesters (Sudan)","Sudan Shield Forces",6,,,0,60,"Northern Africa",Sudan,"Al Jazirah","Sharg Al Jazirah",,Tamboul,14.9276,33.4254,1,Alnilin,National,"On 6 February 2023, Sudan Shield forces staged a march in Tamboul (Sharg Al Jazirah, Al Jazirah), demanding unified army capable of protecting the constitution and borders, and acceleration of demobilization and reintegration of all rebel groups. [size=no report]",0,1676309785,SDN
9835463,729,SUD19167,19167,"05 February 2023",2023,1,"Strategic developments","Change to group/activity","Military Forces of Sudan (2019-) Joint Sudanese-Chadian Border Guards",,1,,,0,10,"Northern Africa",Sudan,"West Darfur","El Geneina",,"El Geneina",13.4413,22.4454,3,"Radio Dabanga",National,"Movement of forces: On 5 February 2023, additional 30 military vehicle were sent as reinforcements to Joint Sudanese-Chadian Border Guards in West Darfur state [coded to El Geneina (El Geneina, West Darfur)]. To strengthening the security presence along the borders between Sudan and Chad. The forces will be distributed to all border points to securing the borders.",0,1676309785,SDN
9835482,729,SUD19186,19186,"05 February 2023",2023,1,"Strategic developments","Looting/property destruction","Darfur Communal Militia (Sudan)","Pastoralists (Sudan)",4,"Civilians (Sudan)","Pastoralists (Sudan)",7,47,"Northern Africa",Sudan,"North Darfur",Tawila,,Korru,13.4365,24.8607,1,"Radio Dabanga",National,"Looting: On 5 February 2023, militiamen (coded as Darfur communal militia) looted pastoralist's cows in Korru (Tawila, North Darfur).",0,1676309785,SDN
9835486,729,SUD19190,19190,"05 February 2023",2023,1,"Violence against civilians",Attack,"Darfur Communal Militia (Sudan)",,4,"Civilians (Sudan)",,7,47,"Northern Africa",Sudan,"Central Darfur",Zalingi,,Abata,13.1322,23.632,2,"Radio Dabanga",National,"On 5 February 2023, militiamen (coded as Darfur communal militia) intercepted a vehicle, then attacked and wounded the driver in the road between Zalingi and Abata (Zalingi, Central Darfur). The militia looted the victim's car.",0,1676309785,SDN
9835487,729,SUD19191,19191,"05 February 2023",2023,1,"Strategic developments","Looting/property destruction","Darfur Communal Militia (Sudan)",,4,"Civilians (Sudan)","Teachers (Sudan); Labour Group (Sudan)",7,47,"Northern Africa",Sudan,"South Darfur","Nyala Janoub",,Nyala,12.0556,24.8906,1,"Radio Dabanga",National,"Looting: On 5 February 2023, militiamen (coded as Darfur communal militia) looted a teacher property and stormed a shop and looted shop owner's money at gunpoint in Nyala (Nyala Janoub, South Darfur).",0,1676309785,SDN
9835467,729,SUD19171,19171,"04 February 2023",2023,1,Riots,"Mob violence","Rioters (Sudan)",,5,"Police Forces of Sudan (2019-)",,1,15,"Northern Africa",Sudan,"Red Sea","Port Sudan",,"Port Sudan",19.6148,37.2225,1,"Al Rakoba; Alintibaha; Alnilin; Sudan Tribune",National,"On 4 February 2023, rioters armed with sticks attacked a Police station in Port Sudan (Port Sudan, Red Sea), after rumors of the release of a suspect accused of premeditated murder. Police force fired live bullets to disperse the crowd. Thee of the policemen were wounded, and two rioters were wounded. [size=no report]",0,1676309785,SDN
9835468,729,SUD19172,19172,"04 February 2023",2023,1,"Strategic developments","Looting/property destruction","Unidentified Communal Militia (Sudan)",,4,"Civilians (Sudan)",,7,47,"Northern Africa",Sudan,"South Kordofan",Dilling,,Dilling,12.0509,29.6542,2,Alintibaha,National,"Looting: On 4 February 2023, militiamen blocked the national road (through unspecified means) and looted civilians phones between El Debibat and Dilling (Dilling, South Kordofan).",0,1676309785,SDN
9835469,729,SUD19173,19173,"04 February 2023",2023,1,Battles,"Armed clash","Unidentified Armed Group (Sudan)",,3,"Military Forces of Sudan (2019-)",,1,13,"Northern Africa",Sudan,"West Kordofan","Al Idia",,"Heglig Oil Field",11.9833,27.8833,1,"Al Sudani; Al Taghyeer (Sudan); Alintibaha; Alnilin; Twitter","New media-National","On 4 February 2023, gunmen clashed with security forces (presumed SAF) in Heglig Oil Field (Al Idia, West Kordofan). No further information. Casualties unknown.",0,1676309785,SDN
9835470,729,SUD19174,19174,"04 February 2023",2023,1,"Violence against civilians","Abduction/forced disappearance","Military Forces of Ethiopia (2018-)",,8,"Civilians (Sudan)","Women (Sudan)",7,78,"Northern Africa",Sudan,Gedaref,"Al Fashaga",,Barakhat,14.1545,36.4763,2,Alintibaha,National,"On 4 February 2023, Ethiopian army force abducted a woman in El Modira village [coded to Barakhat (Al Fashaga, Gedaref)]. The motive is unknown.",0,1676309785,SDN
9835502,729,SUD19206,19206,"04 February 2023",2023,1,Protests,"Peaceful protest","Protesters (Sudan)","Resistance Committees (Sudan)",6,,,0,60,"Northern Africa",Sudan,Khartoum,"Jebel Awlia",,"Al Kalakla",15.4678,32.4856,1,Twitter,"New media","On 4 February 2023, Resistance Committees staged a protest in Al Kalakla (Jebel Awlia, Khartoum), denouncing military coup and economic deterioration, and demanding free health, and education. [size=no report]",0,1676309785,SDN
9835504,729,SUD19208,19208,"04 February 2023",2023,1,Protests,"Peaceful protest","Protesters (Sudan)","Dar Naila Ethnic Group (Sudan)",6,,,0,60,"Northern Africa",Sudan,"South Kordofan","Al Quoz",,Dibebad,12.5124,29.8002,2,"Al Rakoba",National,"On 4 February 2023, local residents (presumed to be Dar Naila) staged a protest and closed (through unspecified means) the national road in Al Sanjakaia between Kadugli and Dibebad (Al Quoz, South Kordofan), denouncing the killing of man and cows looting by Gholfan militia on 23 January (coded separately). [size=no report]",0,1676309785,SDN
9816983,729,SUD19128,19128,"03 February 2023",2023,1,"Violence against civilians",Attack,"Darfur Communal Militia (Sudan)",,4,"Civilians (Sudan)","Refugees/IDPs (Sudan); Women (Sudan)",7,47,"Northern Africa",Sudan,"South Darfur",Beliel,,Bielel,11.9926,25.036,2,"Alhamish Voice",National,"On 3 February 2023, militiamen (coded as Darfur communal militia) attacked 5 IDPs-women in Gumiza Arba [coded to Bielel (Beliel, South Darfur)]. The militia looted the victim's properties.",0,1675698502,SDN
9816989,729,SUD19134,19134,"03 February 2023",2023,1,Protests,"Peaceful protest","Protesters (Sudan)","Resistance Committees (Sudan)",6,,,0,60,"Northern Africa",Sudan,Khartoum,Omdurman,,Omdurman,15.6573,32.4739,1,Twitter,"New media","On 3 February 2023, Resistance Committees staged a protest in Omdurman (Omdurman, Khartoum), in the funeral of a demonstrator who died of wounds. The demonstrator was wounded on 17 November 2021 in Omdurman (coded separately). [size=no report]",0,1675698502,SDN
9816977,729,SUD19122,19122,"02 February 2023",2023,1,"Violence against civilians",Attack,"Darfur Communal Militia (Sudan)",,4,"Civilians (Sudan)","Refugees/IDPs (Sudan)",7,47,"Northern Africa",Sudan,"South Darfur",Mershing,,Mershing,12.7175,24.8978,2,"Radio Dabanga",National,"On 2 February 2023, militiamen wearing military uniform (coded as Darfur communal militia) shot at an IDP and looted his property in Jebel Tigi in Mershing (Mershing, South Darfur). There were no casualties.",0,1675698502,SDN
